,UnitNumber,StreetNumber,SuburbName,SuburbCode,SoldDate,DayOfWeek,DayType,HolidayStatus,SoldStatus,PropertyType,Bed,Bath,Garage,LongTermResidentPercent,RentedResidentPercent,SingleResident,Garden,Pool,Heating,Cooling,AvgDaysOnMarketSuburb,PropertySoldInSuburb,LandSize,BuildYear,NumOfTimesSold,NumOfTimesRented,LastSoldPrice,LastRentedPrice,LastSoldYear,LastRentedYear,MinTemp,MaxTemp,AvgRainfall,DistanceCBD,DistanceRailwayStation,DistanceBusStation,DistanceShoppingMall,DistanceSchool,PriceLowEnd,PriceHighEnd,Frontage,Slop,ExternalPricePrediction,SimilarPropertyPrice1,SimilarPropertyPrice2
57,,ONE,burwood,3125,20170208,WkDay,WDay,WrkngDy,sold,Hse,1.791759469228055,0.6931471805599453,1.6094379124341003,53,30,4.174387269895637,N,N,N,N,108.5,116.5,6.39024066706535,1950,1.6094379124341003,0.6931471805599453,13.419502094509863,4.948759890378168,2010,2011,16.5,36.0,0.0,18.5,1.0647107369924282,0.09531017980432487,0.9555114450274363,1.2029723039923526,1080000,1430000,15.1,NrlyLvl,1400333,13.997832948091215,1170000
58,,SIX,burwood,3125,20170130,WkDay,MDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,74,5,3.7376696182833684,N,N,N,N,108.5,116.5,6.373319789577012,1960,1.791759469228055,0.6931471805599453,13.270785106659046,5.638354669333745,2008,2006,17.8,30.0,0.0,16.5,0.5877866649021191,0.5306282510621704,0.6931471805599453,1.2725655957915476,1030000,1360000,15.3,GntlyInclnd,1333833,14.352004513273993,1270000
59,,TWO,burwood,3125,20161210,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,43,44,4.23410650459726,Y,N,Y,N,108.5,116.5,6.53813982376767,1975,0.6931471805599453,0.0,0.0,0.0,0,0,11.2,18.8,0.18232155679395465,17.5,0.18232155679395465,0.6418538861723948,1.0296194171811581,0.8960880245566356,1300000,1740000,14.8,NrlyLvl,1292667,14.363632544508476,1000000
60,,FIVE,burwood,3125,20161203,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,43,34,3.970291913552122,Y,N,Y,N,108.5,116.5,6.363028103540465,1950,1.3862943611198906,1.0986122886681098,13.592368256649284,0.0,2014,2016,9.9,23.9,0.0,17.0,0.09531017980432487,0.09531017980432487,0.9555114450274363,1.0986122886681098,1300000,1740000,15.1,GntlyInclnd,1353833,14.352004513273993,1340000
61,,SEVEN,burwood,3125,20161203,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,55,39,3.784189633918261,N,N,N,N,108.5,116.5,6.651571873589727,1960,1.791759469228055,0.0,14.05058347065728,0.0,2015,0,9.9,23.9,0.0,17.1,1.252762968495368,0.4700036292457356,1.0647107369924282,0.6729444732424258,1300000,1740000,16.0,NrlyLvl,1426667,14.030622744032508,1730000
62,,TWO,burwood,3125,20160604,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,43,34,3.970291913552122,N,N,N,N,108.5,116.5,6.507277712385012,1950,1.3862943611198906,0.6931471805599453,13.034626646500051,6.111467339502679,2007,2012,9.8,13.4,1.9740810260220096,16.7,0.4700036292457356,2.0412203288596382,2.151762203259462,1.007957920399979,1300000,1740000,18.3,GntlyInclnd,1405500,14.352004513273993,1730000
63,,NINE,burwood,3125,20151107,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,0.6931471805599453,58,36,4.02535169073515,Y,N,N,N,108.5,116.5,6.777646593635117,1980,1.0986122886681098,0.6931471805599453,14.143375140509722,6.1224928095143865,2015,2017,11.9,16.8,0.7884573603642702,18.5,0.33647223662121295,0.33647223662121295,0.832909122935104,1.252762968495368,1510000,2010000,15.2,GntlyInclnd,1746667,13.972515161474428,965000
64,,TWO,burwood,3125,20151016,WkDay,FDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,58,36,4.02535169073515,Y,N,Y,Y,108.5,116.5,6.5722825426940075,1999,1.791759469228055,0.0,13.163507240119458,0.0,2006,0,17.0,23.8,0.0,19.0,0.8754687373538999,0.8754687373538999,0.5877866649021191,1.2612978709452054,1300000,1740000,0.0,NrlyLvl,1515167,13.700100828786772,1410000
65,,EIGHT,burwood,3125,20151013,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,51,49,3.912023005428146,Y,Y,N,N,108.5,116.5,6.729824070489475,1958,1.3862943611198906,1.0986122886681098,13.47302165746721,6.274762021241939,2009,2014,7.9,17.6,0.33647223662121295,17.1,0.9162907318741551,0.262364264467491,0.7419373447293773,0.9745596399981308,1300000,1740000,18.4,GntlyInclnd,1373333,14.187074804051692,749900
66,,EIGHT,burwood,3125,20141015,WkDay,WDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,66,17,3.8501476017100584,Y,Y,N,Y,108.5,116.5,6.548219102762372,1987,1.6094379124341003,0.0,13.679119079189867,0.0,2011,0,5.9,15.4,0.18232155679395465,16.6,0.33647223662121295,0.33647223662121295,0.6931471805599453,1.144222799920162,1510000,2010000,15.1,NrlyLvl,1612000,14.375126917328105,1680000
67,,TWO,burwood,3125,20161112,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,43,44,4.23410650459726,N,N,Y,Y,108.5,116.5,6.612041034833092,1960,1.791759469228055,0.6931471805599453,14.09061410137372,6.39024066706535,2015,2016,13.2,25.5,1.0986122886681098,17.8,0.5877866649021191,0.262364264467491,1.1314021114911006,0.7701082216960736,1370000,1830000,15.0,GntlyInclnd,1431167,13.711261646467772,1240000
68,,,burwood,3125,20160722,WkDay,FDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,52,19,3.6635616461296463,Y,N,Y,N,108.5,116.5,6.313548046277095,2006,1.0986122886681098,0.0,13.329379172803593,0.0,2006,0,9.2,18.3,2.174751721484161,19.1,1.0647107369924282,0.262364264467491,1.2237754316221157,0.5128236264286639,1300000,1740000,16.0,NrlyLvl,1400000,14.166168133802548,1340000
69,,FIVE,burwood,3125,20150321,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,74,5,3.7376696182833684,Y,N,Y,Y,108.5,116.5,6.267200548541362,1998,1.3862943611198906,1.3862943611198906,13.629182184591333,5.993961427306569,2007,2004,11.9,22.7,0.0,17.0,0.8754687373538999,0.6418538861723948,0.8754687373538999,1.308332819650179,1510000,2010000,17.6,NrlyLvl,1725000,13.997832948091215,1170000
70,,EIGHT,burwood,3125,20170408,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,66,17,3.8501476017100584,Y,N,N,N,108.5,116.5,6.42648845745769,1978,0.6931471805599453,0.0,0.0,0.0,0,0,18.6,28.1,0.0,16.5,0.5306282510621704,0.4700036292457356,0.6931471805599453,1.2556160374777743,1300000,1740000,16.2,GntlyInclnd,1333833,14.352004513273993,1270000
71,,FOUR,burwood,3125,20161105,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,59,39,3.970291913552122,N,N,N,N,108.5,116.5,6.658011045870748,1965,1.791759469228055,0.0,12.146858590895919,0.0,2004,0,10.0,16.8,0.0,17.2,1.1314021114911006,0.832909122935104,1.0296194171811581,1.2809338454620642,1370000,1830000,0.0,GntlyInclnd,1402167,14.352004513273993,1270000
72,,ONE,burwood,3125,20170325,WkEnd,SDay,WrkngDy,sold,Hse,1.791759469228055,1.0986122886681098,1.0986122886681098,58,36,4.02535169073515,N,N,N,N,108.5,116.5,6.502790045915623,1950,0.6931471805599453,0.0,0.0,0.0,0,0,15.3,29.7,0.0,18.5,0.8754687373538999,0.262364264467491,1.2237754316221157,1.2947271675944,1240000,1660000,15.4,NrlyLvl,1603333,13.972515161474428,1480000
73,,THREE,burwood,3125,20150509,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,65,23,3.7612001156935624,Y,N,N,N,108.5,116.5,6.620073206530356,1950,1.3862943611198906,1.0986122886681098,13.16829421951058,6.478509642208569,2004,2018,12.8,18.7,0.0,16.3,0.4054651081081644,0.33647223662121295,0.5877866649021191,1.2149127443642704,1510000,2010000,17.7,NrlyLvl,1679333,14.876767406109316,1680000
74,,SIX,burwood,3125,20170520,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,0.6931471805599453,1.0986122886681098,47,48,4.276666119016055,N,N,N,N,108.5,116.5,6.668228248417403,1976,1.0986122886681098,0.6931471805599453,10.426765325491356,6.2166061010848646,1976,2017,10.2,19.3,0.0,17.5,0.6418538861723948,0.33647223662121295,1.1939224684724346,0.7839015438284094,1240000,1660000,20.1,GntlyInclnd,1713333,13.800397935382136,1460000
75,,NINE,burwood,3125,20150810,WkDay,MDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.6094379124341003,57,33,4.127134385045092,Y,N,Y,Y,108.5,116.5,6.726233402358747,1950,1.6094379124341003,0.6931471805599453,11.891368749982085,6.311734809152915,1996,2015,8.3,16.0,0.18232155679395465,18.3,1.0986122886681098,0.33647223662121295,0.8754687373538999,1.3376291891386096,1580000,2120000,17.0,NrlyLvl,1718333,13.937729075643883,891000
76,,SIX,ashwood,3147,20151212,WkEnd,SDay,WrkngDy,sold,Hse,1.791759469228055,1.0986122886681098,1.0986122886681098,68,23,3.7612001156935624,Y,N,N,N,80.5,58.5,6.672032945461067,1951,1.0986122886681098,0.0,12.111767460549332,0.0,1993,0,10.1,18.3,1.0986122886681098,18.1,0.9555114450274363,0.4054651081081644,1.0296194171811581,1.1184149159642893,1180000,1580000,16.7,GntlyInclnd,1522500,14.23422155071698,1520000
77,,SEVEN,ashwood,3147,20151121,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,0.6931471805599453,0.6931471805599453,55,45,3.8066624897703196,Y,Y,N,N,80.5,58.5,6.651571873589727,1980,1.0986122886681098,0.0,13.171155446333852,0.0,2006,0,12.2,17.5,1.5260563034950492,16.9,0.5877866649021191,0.4054651081081644,0.5877866649021191,0.6830968447064438,1240000,1660000,15.9,ModInclnd,1383667,13.928840136128022,1480000
78,ONE,THREE,ashwood,3147,20170216,WkDay,ThDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,60,81,4.23410650459726,Y,N,Y,Y,80.5,58.5,5.924255797414532,2015,0.6931471805599453,0.0,0.0,0.0,0,0,14.9,23.6,0.0,17.7,0.9162907318741551,0.33647223662121295,0.9162907318741551,0.7884573603642702,1030000,1360000,17.2,NrlyLvl,1400033,13.8924725250259,1170000
79,,FIVE,ashwood,3147,20160803,WkDay,WDay,WrkngDy,sold,Hse,1.791759469228055,1.0986122886681098,1.791759469228055,73,23,3.6888794541139363,Y,Y,Y,Y,80.5,58.5,6.669498089857879,2016,0.6931471805599453,0.0,0.0,0.0,0,0,8.7,12.8,1.33500106673234,17.5,0.262364264467491,0.5306282510621704,0.8754687373538999,0.4382549309311553,1180000,1580000,0.0,GntlyInclnd,1458667,13.8924725250259,1200000
80,,SEVEN,ashwood,3147,20140419,WkEnd,SDay,HliDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,Y,N,Y,Y,80.5,58.5,6.396929655216146,2000,1.3862943611198906,0.0,13.441545570402797,0.0,2007,0,11.8,17.0,1.1631508098056809,17.7,1.1631508098056809,0.5306282510621704,0.9162907318741551,0.7419373447293773,1580000,2120000,16.6,GntlyInclnd,1415000,14.23422155071698,1580000
81,,NINE,ashburton,3147,20151010,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,73,11,3.5553480614894135,N,N,Y,N,31.5,57.5,6.586171654854675,1950,0.6931471805599453,1.3862943611198906,0.0,6.077642243349034,0,2010,17.5,29.2,0.0,15.1,0.5877866649021191,0.18232155679395465,0.832909122935104,0.4252677354043441,1430000,1920000,15.8,NrlyLvl,1740000,14.207553321415745,1420000
82,,FIVE,ashwood,3147,20150808,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,1.0986122886681098,77,24,3.7612001156935624,Y,N,Y,Y,80.5,58.5,6.595780513961311,1960,1.0986122886681098,1.0986122886681098,11.695255355062795,6.089044875446846,1996,2018,8.8,12.6,0.33647223662121295,17.7,0.832909122935104,0.6418538861723948,0.9162907318741551,0.48858001481867097,1180000,1580000,16.3,NrlyLvl,1335833,13.8924725250259,1200000
83,,TWO,ashwood,3147,20150718,WkEnd,SDay,WrkngDy,sold,Hse,1.9459101490553132,1.0986122886681098,1.0986122886681098,64,15,3.4965075614664802,Y,N,Y,N,80.5,58.5,6.586171654854675,1960,1.791759469228055,0.0,13.51440681653079,0.0,2009,0,6.1,11.5,0.33647223662121295,18.2,1.0296194171811581,0.5877866649021191,1.1314021114911006,0.7178397931503169,1120000,1510000,0.0,NrlyLvl,1559167,13.8924725250259,1200000
84,,NINE,ashwood,3147,20150611,WkDay,ThDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,N,N,Y,Y,80.5,58.5,6.359573868672378,2015,1.0986122886681098,1.6094379124341003,11.763691965388299,6.373319789577012,1997,2011,5.7,14.0,0.3977993125385598,17.6,1.1939224684724346,0.4700036292457356,0.8754687373538999,0.7371640659767197,1510000,2010000,16.1,GntlyInclnd,1481667,14.23422155071698,1580000
85,,SEVEN,ashwood,3147,20170515,WkDay,MDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,60,81,4.23410650459726,N,N,N,N,80.5,58.5,6.405228458030842,1980,0.6931471805599453,0.0,0.0,0.0,0,0,6.3,16.9,0.0,18.0,0.9162907318741551,0.4054651081081644,1.0296194171811581,0.8671004876833833,1030000,1360000,0.0,GntlyInclnd,1141000,13.928840136128022,1120000
86,,,ashwood,3147,20140628,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,68,21,3.5553480614894135,Y,N,Y,Y,80.5,58.5,6.591673732008658,1955,1.3862943611198906,0.0,13.408370547990751,0.0,2009,0,9.7,13.3,0.0,17.3,0.7884573603642702,0.18232155679395465,0.7419373447293773,0.7323678937132266,1430000,1920000,17.3,NrlyLvl,1512500,13.384729180332174,1510000
87,,SIX,ashwood,3147,20170225,WkEnd,SDay,WrkngDy,sold,TwnHse,1.6094379124341003,1.3862943611198906,1.0986122886681098,77,24,3.7612001156935624,N,N,Y,N,80.5,58.5,5.948034989180646,2016,0.6931471805599453,0.0,0.0,0.0,0,0,13.7,19.4,0.0,18.7,1.0296194171811581,0.33647223662121295,1.252762968495368,0.3784364357202451,1210000,1570000,0.0,,1230000,14.166168133802548,1420000
88,,SIX,ashwood,3147,20161217,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.6094379124341003,77,24,3.7612001156935624,N,N,Y,Y,80.5,58.5,6.595780513961311,1970,0.6931471805599453,0.0,0.0,0.0,0,0,15.1,20.9,0.0,18.0,0.832909122935104,0.09531017980432487,1.0647107369924282,0.4637340162321401,1300000,1740000,16.8,NrlyLvl,1512500,14.19394767861579,1420000
89,,EIGHT,ashwood,3147,20161022,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,68,21,3.5553480614894135,Y,N,Y,N,80.5,58.5,6.591673732008658,1980,1.6094379124341003,0.6931471805599453,12.848455339227641,6.55250788703459,2003,2017,6.9,13.2,2.856470206220483,18.1,0.9555114450274363,0.4700036292457356,1.0647107369924282,0.7419373447293773,1300000,1740000,17.1,GntlyInclnd,1479750,14.291745358078465,1520000
90,,ONE,ashburton,3147,20140329,WkEnd,SDay,WrkngDy,sold,HseTwnHse,1.6094379124341003,1.0986122886681098,1.0986122886681098,54,37,3.8501476017100584,N,N,Y,Y,31.5,57.5,6.1092475827643655,2014,0.6931471805599453,0.0,0.0,0.0,0,0,12.3,22.1,0.18232155679395465,15.0,1.0296194171811581,0.262364264467491,0.9932517730102833,0.7227059828014898,1370000,1830000,0.0,,1916667,14.316286451937186,1500000
91,,FIVE,ashwood,3147,20170722,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,0.6931471805599453,73,23,3.6888794541139363,N,N,Y,Y,80.5,58.5,6.690842277418564,1965,1.3862943611198906,0.0,12.019749091416921,0.0,1997,0,5.4,12.4,0.0,18.1,0.8754687373538999,0.18232155679395465,1.0296194171811581,0.4054651081081644,1240000,1660000,18.4,GntlyInclnd,1477833,14.19394767861579,1420000
92,,FIVE,ashwood,3147,20170408,WkEnd,SDay,WrkngDy,sold,HseVacLnd,1.0986122886681098,0.6931471805599453,1.0986122886681098,55,47,3.9512437185814275,N,N,N,N,80.5,58.5,6.6895992691789665,1950,0.6931471805599453,0.0,0.0,0.0,0,0,18.6,28.1,0.0,18.3,0.9555114450274363,0.262364264467491,1.1314021114911006,0.6575200029167941,1370000,1830000,15.2,GntlyInclnd,1263333,13.8924725250259,1200000
93,,NINE,ashburton,3147,20170320,WkDay,MDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.0986122886681098,69,20,3.5553480614894135,Y,N,Y,Y,31.5,57.5,6.546785410760524,1950,0.6931471805599453,0.0,0.0,0.0,0,0,19.3,28.0,0.0,15.6,0.5877866649021191,0.4054651081081644,0.8754687373538999,0.35767444427181594,1350000,2070000,15.2,NrlyLvl,1736667,14.166168133802548,1870000
94,,SIX,ashburton,3147,20170318,WkEnd,SDay,WrkngDy,sold,Hse,1.0986122886681098,0.6931471805599453,1.0986122886681098,66,16,3.4965075614664802,Y,N,N,N,31.5,57.5,6.546785410760524,1975,0.6931471805599453,0.0,0.0,0.0,0,0,12.4,30.8,0.0,15.3,0.4700036292457356,0.33647223662121295,1.0296194171811581,0.27002713721306015,1300000,1740000,15.4,GntlyInclnd,1793333,13.8924725250259,1200000
95,,THREE,ashburton,3147,20161112,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.3862943611198906,54,37,3.8501476017100584,Y,Y,Y,Y,31.5,57.5,6.493753839851686,1949,0.6931471805599453,0.0,0.0,0.0,0,0,13.2,25.5,1.0986122886681098,15.5,0.262364264467491,0.262364264467491,0.832909122935104,0.5933268452777344,1370000,1830000,0.0,GntlyInclnd,1636000,14.207553321415745,1510000
96,,THREE,ashburton,3147,20141206,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,73,7,3.4965075614664802,N,Y,Y,Y,31.5,57.5,6.2166061010848646,2004,1.3862943611198906,1.0986122886681098,13.635188201437066,5.771441123130016,2012,2011,15.4,22.7,1.2809338454620642,15.3,0.9555114450274363,0.262364264467491,0.8754687373538999,0.22314355131420976,1740000,2330000,16.5,NrlyLvl,2021667,14.23422155071698,1580000
97,,THREE,ashwood,3147,20161015,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,0.6931471805599453,68,23,3.7612001156935624,Y,N,Y,N,80.5,58.5,6.393590753950631,1940,1.0986122886681098,0.0,12.301387370778713,0.0,1997,0,9.4,24.8,0.0,18.1,1.1939224684724346,0.6931471805599453,1.1314021114911006,1.144222799920162,1430000,1920000,15.3,GntlyInclnd,1475000,14.23422155071698,1580000
98,,FOUR,ashwood,3147,20160806,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,Y,N,Y,Y,80.5,58.5,6.431331081933479,2000,1.0986122886681098,0.0,11.970040137327633,0.0,1997,0,5.8,14.4,0.0,17.5,0.7884573603642702,0.4054651081081644,0.832909122935104,0.7701082216960736,1430000,1920000,19.3,ModInclnd,1425583,13.8924725250259,1200000
99,,THREE,ashwood,3147,20151107,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,72,15,3.58351893845611,Y,N,N,N,80.5,58.5,6.236369590203704,2000,1.0986122886681098,1.3862943611198906,11.884495917930655,6.68586094706836,1997,2016,11.9,16.8,0.7884573603642702,16.9,0.832909122935104,0.4054651081081644,0.5306282510621704,0.8020015854720274,1430000,1920000,19.9,NrlyLvl,1441667,14.23422155071698,1580000
100,,ONE,ashwood,3147,20150926,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,0.6931471805599453,68,23,3.7612001156935624,Y,N,N,N,80.5,58.5,6.612041034833092,1950,1.0986122886681098,0.0,13.256896018612155,0.0,2007,0,6.6,17.9,0.0,17.4,1.0986122886681098,0.262364264467491,0.7884573603642702,0.48858001481867097,1510000,2010000,19.5,NrlyLvl,1512500,14.207553321415745,1450000
101,,ONE,ashwood,3147,20150530,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.0986122886681098,55,39,3.784189633918261,Y,N,Y,N,80.5,58.5,6.584791392385716,2004,1.3862943611198906,0.0,13.45883704259595,0.0,2012,0,11.0,17.3,0.0,16.3,2.0794415416798357,0.9932517730102833,0.042101176018635396,0.7323678937132266,1240000,1660000,16.9,GntlyInclnd,1514500,14.220976332738882,1170000
102,,FOUR,ashburton,3147,20160521,WkEnd,SDay,WrkngDy,sold,HseVacLnd,1.3862943611198906,0.6931471805599453,1.0986122886681098,67,27,3.6635616461296463,N,N,N,N,31.5,57.5,6.289715570908998,1980,0.6931471805599453,0.0,0.0,0.0,0,0,8.1,18.5,0.0,16.1,0.33647223662121295,0.6931471805599453,1.2237754316221157,0.3646431135879093,1430000,1920000,15.3,GntlyInclnd,1666667,14.45736497045232,1510000
103,,FIVE,ashburton,3147,20161210,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,1.3862943611198906,61,21,3.58351893845611,Y,N,N,N,31.5,57.5,6.660575149839686,1940,1.0986122886681098,0.6931471805599453,12.425212191503038,6.431331081933479,1998,2011,11.2,18.8,0.18232155679395465,15.5,0.8754687373538999,0.8754687373538999,1.9021075263969205,0.4762341789963716,1510000,2010000,18.3,NrlyLvl,1805000,14.45736497045232,1680000
104,,FOUR,ashburton,3147,20160716,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,1.0986122886681098,75,20,3.6375861597263857,N,N,N,N,31.5,57.5,6.513230110912307,1935,0.6931471805599453,0.0,0.0,0.0,0,0,7.8,13.7,0.0,16.0,0.6418538861723948,0.4700036292457356,0.5877866649021191,1.1249295969854831,1660000,2220000,0.0,GntlyInclnd,1737667,14.173185701536545,1370000
105,,NINE,ashburton,3147,20160528,WkEnd,SDay,WrkngDy,sold,Hse,1.3862943611198906,0.6931471805599453,0.6931471805599453,75,20,3.6375861597263857,Y,N,Y,N,31.5,57.5,6.46302945692067,1976,0.6931471805599453,0.0,0.0,0.0,0,0,5.7,13.2,0.4700036292457356,15.1,0.33647223662121295,0.33647223662121295,1.1631508098056809,0.5423242908253617,1580000,2120000,15.3,NrlyLvl,1666667,14.207553321415745,1510000
106,,NINE,ashburton,3147,20151212,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,54,37,3.8501476017100584,N,N,Y,Y,31.5,57.5,6.507277712385012,1975,1.6094379124341003,0.0,14.030622744032508,0.0,2010,0,10.1,18.3,1.0986122886681098,15.6,0.18232155679395465,0.18232155679395465,1.0647107369924282,1.2296405510745139,1740000,2330000,18.1,GntlyInclnd,1851667,14.508658238524095,1550000
107,,SEVEN,ashburton,3147,20150512,WkDay,TuDay,WrkngDy,sold,Hse,1.3862943611198906,1.0986122886681098,0.6931471805599453,73,22,3.58351893845611,Y,N,Y,Y,31.5,57.5,6.546785410760524,1920,1.0986122886681098,0.0,10.545367754151743,0.0,1980,0,12.8,17.4,0.0,16.1,0.262364264467491,0.262364264467491,0.9932517730102833,0.688134638736401,1740000,2330000,15.3,GntlyInclnd,2167500,14.45736497045232,1430000
108,,FIVE,ashburton,3147,20150321,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.0986122886681098,1.0986122886681098,73,22,3.58351893845611,Y,N,Y,N,31.5,57.5,6.548219102762372,1928,1.3862943611198906,0.0,11.407576060361786,0.0,1985,0,11.9,22.7,0.0,14.8,0.6418538861723948,0.09531017980432487,0.9932517730102833,0.6931471805599453,1890000,2280000,15.5,GntlyInclnd,2210000,14.508658238524095,2240000
109,,SEVEN,ashwood,3147,20170617,WkEnd,SDay,WrkngDy,sold,Hse,1.6094379124341003,1.3862943611198906,1.3862943611198906,64,15,3.4965075614664802,N,Y,Y,Y,80.5,58.5,6.587550014824796,1958,1.3862943611198906,0.0,13.981025843899115,0.0,2012,0,4.2,15.5,0.0,15.8,0.4054651081081644,0.6418538861723948,0.7884573603642702,0.8153648132841945,1300000,1740000,16.8,NrlyLvl,1514500,14.291745358078465,1520000
