1-no,2-Link,3-street,4-Suburb_add,5-post,6-sold_year,7-status,8-property_type,9-bed,10-bath,11-car,12-price,13-price_range_low_end,14-price_range_high_end,15-External_price_estimator,16-Long_term_residence_percent,17-Rented_percent,18-singles_percent,19-garden,20-pool,21-heating,22-cooling,23-smlr_pprty_price_1,24-smlr_pprty_price_2,25-average_days_in_market_Suburb,26-land_size,27-build_year,28-number_of_times_sold,29-num_of_times_rented,30-last_sold_price,31-last_sold_year,32-last_rent_price,33-last_rent_year,34-min_temp,35-max_temp,36-Rainfall,37-distance_cbd,38-distance_train_station,39-distance_bus_school,40-distance_shopping_mall,41-distance_school,42-properties_sold_suburb,43-Land-Area,44-Frontage,45-slop,
95,https://www.domain.com.au/4-9-bronte-avenue-burwood-vic-3125-2011211169,4/9 Bronte Avenue,burwood,3125,28/06/2014,sold,Apartment / Unit / Flat,2,1,1,500000,520000,680000,618667,57,33,61,yes,no,yes,no,670000,739000,108.5,176,1965,2,4,360000,2007,360,2015,9.7,13.3,0,18.1,0.2,0.2,2,2.84,116.5,,,,,,
113,https://www.domain.com.au/23-faelen-street-burwood-vic-3125-2012696565,23 Faelen Street,burwood,3125,9/4/2016,sold,House,2,2,1,0,,,,42,43,65,yes,no,no,no,1200000,1170000,108.5,,,1,0,,,,,10.4,22.3,0,17,1.3,0.4,1.6,2.28,116.5,,,,,,
120,https://www.domain.com.au/5-6-yarra-bing-crescent-burwood-vic-3125-2013659223,5/6 Yarra Bing  Crescent,burwood,3125,26/08/2017,sold,Apartment / Unit / Flat,2,1,2,485000,,,,66,48,68,yes,no,yes,yes,1080000,1200000,108.5,,,2,0,540000,2012,,,9.9,15.3,0,19.5,1.6,0.1,1.7,2.47,116.5,,,,,,
121,https://www.domain.com.au/202-415-highbury-road-burwood-vic-3125-2011292289,202/415 Highbury Road,burwood,3125,10/10/2014,sold,Apartment / Unit / Flat,2,1,1,460000,450000,585000,458000,56,35,52,no,no,yes,yes,723000,670000,108.5,1174,2009,2,0,410000,2009,,,13.8,24.5,0,25.4,3.4,5.3,3.6,1.56,116.5,1168 sqm,,,,,
128,https://www.domain.com.au/5-355-burwood-highway-burwood-vic-3125-2012373941,5/355 Burwood Highway,burwood,3125,8/1/2016,sold,Apartment / Unit / Flat,2,1,1,518000,410000,758000,,66,48,68,no,no,yes,yes,670000,739000,108.5,1081,2011,1,0,,,,,16.2,20.6,0,18.9,18.1,11.2,3.1,2.26,116.5,1083 sqm,21.9 metre (width),Nearly Level,,,
129,https://www.domain.com.au/7-25-roslyn-street-burwood-vic-3125-2012399921,7/25 Roslyn Street,burwood,3125,5/12/2015,sold,Apartment / Unit / Flat,2,1,1,535000,510000,910000,624333,54,35,47,yes,no,yes,no,541500,1050000,108.5,,,3,0,295000,2004,,,15.5,25.3,0,16.7,0.3,0.3,0.9,2.11,116.5,,,,,,
130,https://www.domain.com.au/4-415-highbury-road-burwood-vic-3125-2012277568,4/415 Highbury Road,burwood,3125,17/10/2015,sold,Apartment / Unit / Flat,2,2,1,535000,450000,585000,546000,56,35,52,yes,no,yes,yes,739000,439000,108.5,1169,2009,3,0,475000,2013,,,11.5,20.5,0,25.4,3.4,5.3,3.6,1.56,116.5,1168 sqm,,,,,
131,https://www.domain.com.au/1-49-elgar-road-burwood-vic-3125-2011825288,1/49 Elgar Road,burwood,3125,11/4/2015,sold,Apartment / Unit / Flat,2,1,1,543500,,,716667,43,34,52,yes,no,no,no,1300000,1650000,108.5,,1965,5,1,387000,2008,210,2004,11.6,23.7,0,17,0.8,0.8,7.3,1.97,116.5,,,,,,
133,https://www.domain.com.au/1-415-highbury-road-burwood-vic-3125-2012973675,1/415 Highbury Road,burwood,3125,18/11/2016,sold,Apartment / Unit / Flat,2,2,1,505000,,,474667,56,35,52,yes,no,yes,no,,,108.5,1174,2009,0,0,,,,,15.3,18.9,0,25.4,3.4,5.3,3.6,1.56,116.5,1168 sqm,,,,,
134,https://www.domain.com.au/1-40-station-street-burwood-vic-3125-2012963116,1/40 Station Street,burwood,3125,27/08/2016,sold,House,2,1,1,525500,470000,615000,,53,43,59,yes,no,no,no,670000,758000,108.5,,1975,2,0,54500,1983,,,9.3,16.3,0,17.9,0.7,1,3.8,0.93,116.5,,,,,,
135,https://www.domain.com.au/7-415-highbury-road-burwood-vic-3125-2012909308,7/415 Highbury Road,burwood,3125,30/06/2016,sold,Apartment / Unit / Flat,2,2,1,530000,450000,585000,546000,56,35,52,yes,no,yes,no,739000,439000,108.5,1188,2009,1,1,,,395,2012,10.3,11.7,0,25.4,3.4,5.3,3.6,1.56,116.5,1168 sqm,,,,,
136,https://www.domain.com.au/4-23-mccubbin-street-burwood-vic-3125-2012355925,4/23 McCubbin Street,burwood,3125,12/1/2016,sold,Apartment / Unit / Flat,2,1,1,538000,495000,645000,,64,30,50,no,no,no,no,670000,739000,108.5,99,1970,4,1,420000,2010,375,2011,17.1,24.8,0.8,18.7,1.1,0.4,0.5,1.56,116.5,,,,,,
